Brand,Name,Price,Styles,Review Count,Star Rating,Product Details,Product Details Alt,5 Stars,4 Stars,3 Stars,2 Stars,1 Stars,Url
The North Face,The North Face Base Camp Duffel Size X-Large SedonaSageGray/AsphaltGray,NA,,2 customer reviews,4.5 out of 5 stars,NA,Package Dimensions:  18 x 15 x 4 inches; Shipping Weight:  4.55 pounds; ASIN:  B01MTD0DHD; ; Date first available at Amazon.com:  July 3 2017; Amazon Best Sellers Rank:  #596070 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#689 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #689 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 2 customer reviews,5 star (50%),4 star (50%),N/A,N/A,N/A,https://www.amazon.com/North-Face-X-Large-SedonaSageGray-AsphaltGray/dp/B01MTD0DHD/ref=sr_1_2502
,Titan Germany Limit 3 Piece Polypropylene Unbreakable Hard shell Spinner Luggage Set - 30" 27" 21",389.99,Black; Aqua; Hot Pink; Red; White,2 customer reviews,3.9 out of 5 stars,NA,Product Dimensions:  20.1 x 11.4 x 30.3 inches; Shipping Weight:  29.8 pounds (View shipping rates and policies); ASIN:  B01MFFYOS5; ; Item model number:  2275745; Date first available at Amazon.com:  November 27 2016; Amazon Best Sellers Rank:  #1407022 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#770 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #770 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 2 customer reviews,5 star (50%),N/A,3 star (50%),N/A,N/A,https://www.amazon.com/Titan-Limit-Polypropylene-Unbreakable-Spinner/dp/B01MFFYOS5/ref=sr_1_2503
Nicole Miller New York,Nicole Miller New York Taylor 28" Expandable Spinner Suitcase,94.85,Black/Burgundy Plaid; Black/White Plaid; Blue Plaid; Brown Plaid; Green,22 customer reviews,3.7 out of 5 stars,NA,Package Dimensions:  30 x 19.2 x 13 inches; Shipping Weight:  13.25 pounds (View shipping rates and policies); ASIN:  B0728JQX9C; ; Date first available at Amazon.com:  May 31 2016; Amazon Best Sellers Rank:  #467521 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#547 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #547 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 22 customer reviews,5 star (54%),4 star (18%),3 star (9%),2 star (5%),1 star (14%),https://www.amazon.com/Nicole-Miller-Expandable-Spinner-Suitcase/dp/B0728JQX9C/ref=sr_1_2504
,Delsey Comète 28" Expandable Hardside 4 Wheel Spinner,NA,Black; Fuschia,26 customer reviews,4.5 out of 5 stars,NA,Product Dimensions:  28 x 19.8 x 12.2 inches; Shipping Weight:  13.2 pounds; ASIN:  B01HIATBZO; ; Item model number:  40385583009; Date first available at Amazon.com:  July 26 2016; Amazon Best Sellers Rank:  #597123 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#666 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #666 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 26 customer reviews,5 star (46%),4 star (54%),N/A,N/A,N/A,https://www.amazon.com/Delsey-Luggage-Expandable-Spinner-Fuschia/dp/B01HIATBZO/ref=sr_1_2505
Eastpak,Eastpak Tranverz S Cabin Case Denim,147.99,,NA,NA,NA,Product Dimensions:  12.8 x 9.4 x 20.1 inches; Shipping Weight:  5.07 pounds (View shipping rates and policies); ASIN:  B0771KJN3L; ; Item model number:  EK61L82D; Date first available at Amazon.com:  June 6 2017; Amazon Best Sellers Rank:  #1607531 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1607 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #1607 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/EASTPAK-TRANVERZ-WHEELED-HOLDALL-DOUBLE/dp/B0771KJN3L/ref=sr_1_2506
,Briggs & Riley Baseline Wardrobe Spinner,729.00,Black; BLACK; OLIVE; Olive,5 customer reviews,3.0 out of 5 stars,NA,Product Dimensions:  13.5 x 24.5 x 22.5 inches; Shipping Weight:  18.4 pounds (View shipping rates and policies); ASIN:  B01DVEMIM4; ; Item model number:  U177SP-4; Date first available at Amazon.com:  June 8 2016; Amazon Best Sellers Rank:  #550671 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#179 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; #179 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; Average Customer Review: 5 customer reviews,5 star (20%),4 star (20%),3 star (20%),N/A,1 star (40%),https://www.amazon.com/Briggs-Riley-Baseline-Wardrobe-Spinner/dp/B01DVEMIM4/ref=sr_1_2507
Samantha Brown,Samantha Brown Embossed Ombre 5-Piece Luggage Set - Black / White,179.95,,2 customer reviews,5.0 out of 5 stars,NA,Product Dimensions:  22 x 12 x 15 inches; Shipping Weight:  12.9 pounds (View shipping rates and policies); ASIN:  B00YSY35P6; ; Item model number:  LYSB00YSY35P6-OFFSUPPLIES; Date first available at Amazon.com:  March 13 2017; Amazon Best Sellers Rank:  #749918 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#444 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #444 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 2 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Samantha-Brown-Embossed-5-Piece-Luggage/dp/B00YSY35P6/ref=sr_1_2508
,Samsonite Aspire XLite 25" Expandable Spinner Jet-Black,117.99,,NA,NA,NA,Product Dimensions:  24.5 x 16.2 x 9 inches; Shipping Weight:  9.5 pounds (View shipping rates and policies); ASIN:  B078Z3P7BH; ; Date first available at Amazon.com:  January 14 2018; Amazon Best Sellers Rank:  #1974689 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1797 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1797 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Samsonite-Aspire-Expandable-Spinner-Jet-Black/dp/B078Z3P7BH/ref=sr_1_2509
,Knomo Luggage Mayfair Leather Vigo NS 14-Inch Zip Top Tote,249.95,Black; Navy,1 customer review,5.0 out of 5 stars,NA,Product Dimensions:  3.7 x 14 x 14.7 inches; Shipping Weight:  3.95 pounds (View shipping rates and policies); ASIN:  B013W8HG08; ; Item model number:  20-205-NAV; Date first available at Amazon.com:  October 9 2015; Amazon Best Sellers Rank:  #1668017 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2193 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#7211 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #2193 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #7211 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Knomo-Luggage-Mayfair-Leather-14-Inch/dp/B013W8HG08/ref=sr_1_2510
,Tumi Alpha 2 Worldwide Trip Expandable 4 Wheel Packing Case,1175.00,,1 customer review,5.0 out of 5 stars,NA,Product Dimensions:  34 x 21.8 x 12.5 inches; Shipping Weight:  22.6 pounds (View shipping rates and policies); ASIN:  B00WSPZCLC; ; Item model number:  22647; Date first available at Amazon.com:  September 12 2015; Amazon Best Sellers Rank:  #1225893 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1254 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1254 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 1 customer review,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Tumi-Alpha-Worldwide-Expandable-Packing/dp/B00WSPZCLC/ref=sr_1_2511
The ellen Degeneres Show,ellen Show jute tote,26.00,,NA,NA,NA,Shipping Information:  View shipping rates and policies; ASIN:  B0775GBRVS; ; Date first available at Amazon.com:  November 4 2017; Amazon Best Sellers Rank:  #588167 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#737 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#2709 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #737 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #2709 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/The-ellen-Degeneres-Show-jute/dp/B0775GBRVS/ref=sr_1_2512
American Flyer,American Flyer Luggage Fireworks 5 Piece Spinner Set,171.49,Blue; Pink; Purple,41 customer reviews,3.6 out of 5 stars,NA,Product Dimensions:  13 x 28 x 18 inches; Shipping Weight:  35.2 pounds (View shipping rates and policies); ASIN:  B004F1LXCO; ; California residents:  Click here for Proposition 65 warning; Item model number:  86800-5 PUR; Date first available at Amazon.com:  November 10 2010; ; Domestic Shipping:  Item can be shipped within U.S.; International Shipping:  This item is not eligible for international shipping. Learn More; Amazon Best Sellers Rank:  #403312 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#247 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #247 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 41 customer reviews,5 star (49%),4 star (12%),3 star (12%),2 star (5%),1 star (22%),https://www.amazon.com/American-Flyer-Luggage-Fireworks-Spinner/dp/B004F1LXCO/ref=sr_1_2513
Barker Manufacturing Company,Barker Manufacturing Company 28191 16 Gal. 4-Wheeler Tote-Along,207.09,,14 customer reviews,4.6 out of 5 stars,Brand: Barker Manufacturing Company; Item Weight: 30.7 pounds; Product Dimensions: 37 x 17 x 11.5 inches; Item model number: 28191; Manufacturer Part Number: 28191; ASIN: B000BGK2OW; Customer Reviews: 14 customer reviews4.6 out of 5 stars; Best Sellers Rank: #366626 in Automotive (See top 100)#1193 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#4219 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Shipping Weight: 30.7 pounds (View shipping rates and policies); Domestic Shipping: Amazon only ships this item within the contiguous 48 United States. Other Sellers on Amazon may ship this item to Alaska Hawaii and US Territories.; International Shipping: This item is not eligible for international shipping. Learn More; Date First Available: April 21 2008,NA,5 star (72%),4 star (21%),3 star (7%),N/A,N/A,https://www.amazon.com/Barker-Manufacturing-Company-28191-Tote-Along/dp/B000BGK2OW/ref=sr_1_2514
,Nicole Miller Chantelle Collection Shopper Tote,39.85,Blue; Purple,4 customer reviews,4.2 out of 5 stars,NA,Package Dimensions:  19.9 x 12.1 x 2.9 inches; Shipping Weight:  2.05 pounds (View shipping rates and policies); ASIN:  B076T9S9YR; ; Date first available at Amazon.com:  May 3 2017; Amazon Best Sellers Rank:  #367302 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1781 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1781 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 4 customer reviews,5 star (50%),4 star (25%),3 star (25%),N/A,N/A,https://www.amazon.com/Nicole-Miller-Chantelle-Collection-Shopper/dp/B076T9S9YR/ref=sr_1_2515
Heys USA,Disney Luggage by Heys 18" Rolling Duffel - Monsters University,NA,,7 customer reviews,4.2 out of 5 stars,NA,Product Dimensions:  19.5 x 11.7 x 5.2 inches; Shipping Weight:  5.1 pounds; ASIN:  B00JFQ505A; ; Item model number:  57031; Date first available at Amazon.com:  April 2 2014; Amazon Best Sellers Rank:  #554082 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#83 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Kids' Luggage; #83 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Kids' Luggage; Average Customer Review: 7 customer reviews,5 star (86%),N/A,3 star (14%),N/A,N/A,https://www.amazon.com/Disney-Luggage-Heys-Rolling-Duffel/dp/B00JFQ505A/ref=sr_1_2516
,Gusseted Gown Garment Bag for Women’s Prom and Bridal Wedding Dresses - Travel Folding Loop ID Window-72” x 24” with 10” Tapered Gusset - Fuchsia / White - by Your Bags,10.99,Tiffany & Fuchsia Prom Bag; Tiffany & Purple Special Occasion; Tiffany Blue and Pink Prom Bag,5 customer reviews,4.7 out of 5 stars,NA,Package Dimensions:  13.4 x 12.9 x 1.1 inches; Shipping Weight:  8 ounces (View shipping rates and policies); ASIN:  B07736S8C5; ; Date first available at Amazon.com:  November 1 2017; Amazon Best Sellers Rank:  #140890 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#71 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; #71 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Garment Bags; Average Customer Review: 5 customer reviews,5 star (80%),4 star (20%),N/A,N/A,N/A,https://www.amazon.com/Gusseted-Garment-Womens-Girls-Dresses/dp/B07736S8C5/ref=sr_1_2517
,Steve Madden "Legends" 3-Piece Set of Expandable Spinners: 28" 24" and 20",219.99,,13 customer reviews,4.0 out of 5 stars,NA,Product Dimensions:  29.5 x 18.2 x 12.8 inches; Shipping Weight:  31.1 pounds (View shipping rates and policies); ASIN:  B01GK3897Q; ; Item model number:  6793472; Date first available at Amazon.com:  June 3 2016; Amazon Best Sellers Rank:  #613780 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#363 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; #363 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Luggage Sets; Average Customer Review: 13 customer reviews,5 star (77%),4 star (8%),N/A,2 star (8%),1 star (7%),https://www.amazon.com/Steve-Madden-Legends-Expandable-Spinners/dp/B01GK3897Q/ref=sr_1_2518
,Aimee Kestenberg Bali 600d Printed Polyester 2-Wheel Underseater Carry-on,61.99,,NA,NA,NA,Product Dimensions:  13.5 x 8.5 x 16 inches; Shipping Weight:  6.75 pounds (View shipping rates and policies); ASIN:  B071RN3RPY; ; California residents:  Click here for Proposition 65 warning; Item model number:  48413; Date first available at Amazon.com:  May 7 2017; Amazon Best Sellers Rank:  #627700 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#719 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #719 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Aimee-Kestenberg-Printed-Polyester-Underseater/dp/B071RN3RPY/ref=sr_1_2519
Ricardo Beverly Hills,Ricardo Beverly Hills Yosemite 25" Spinner,132.06,,2 customer reviews,5.0 out of 5 stars,NA,Product Dimensions:  12 x 17.5 x 24.5 inches; Shipping Weight:  11.4 pounds (View shipping rates and policies); ASIN:  B01KVCLEQK; ; Item model number:  086-25-020-4VP; Date first available at Amazon.com:  August 30 2016; Amazon Best Sellers Rank:  #1013107 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1048 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1048 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 2 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Ricardo-Beverly-Hills-Yosemite-Suitcase/dp/B01KVCLEQK/ref=sr_1_2520
NIKE,Nike Departure III Roller Luggage Bag,193.95,,3 customer reviews,5.0 out of 5 stars,NA,Shipping Weight:  14.1 ounces (View shipping rates and policies); ASIN:  B01EBOA8E8; Item model number:  UTRW3935_1; Average Customer Review: 3 customer reviews; Amazon Best Sellers Rank:  #325541 in Sports & Outdoors (See Top 100 in Sports & Outdoors)#903 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #903 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Nike-Departure-Roller-Luggage-Black/dp/B01EBOA8E8/ref=sr_1_2521
UNIWALKER,UNIWALKER Women Embossed Floral Rolling Luggage Pu Leather Suitcase for Girls,160.00,20"; 22"; 24"; 26",NA,NA,NA,Package Dimensions:  23 x 15.5 x 9 inches; Shipping Weight:  10.9 pounds (View shipping rates and policies); ASIN:  B07236F8YQ; ; Date first available at Amazon.com:  May 18 2017; Amazon Best Sellers Rank:  #1301311 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1321 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #1321 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/UNIWALKER-Embossed-Rolling-Luggage-Suitcase/dp/B07236F8YQ/ref=sr_1_2522
Burton,Burton - Antifreeze Case 2016,34.95,Mountaineer Tie Dye Print; True Black,3 customer reviews,3.0 out of 5 stars,NA,Package Dimensions:  25 x 14 x 9 inches; Shipping Weight:  1 pounds (View shipping rates and policies); ASIN:  B01MQNJBWY; ; Item model number:  153061; Date first available at Amazon.com:  June 19 2017; Amazon Best Sellers Rank:  #866636 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#3873 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #3873 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 3 customer reviews,5 star (34%),N/A,3 star (33%),2 star (33%),N/A,https://www.amazon.com/Burton-Antifreeze-Case-Mountaineer-Print/dp/B01MQNJBWY/ref=sr_1_2523
Sakroots,Sakroots Artist Circle Mobile Tote,85.69,,2 customer reviews,2.5 out of 5 stars,NA,Product Dimensions:  15.5 x 8 x 12.5 inches; Shipping Weight:  9.4 pounds (View shipping rates and policies); ASIN:  B01M71193E; ; Item model number:  107158; Date first available at Amazon.com:  July 11 2016; Amazon Best Sellers Rank:  #483415 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#2272 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #2272 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 2 customer reviews,N/A,N/A,3 star (50%),2 star (50%),N/A,https://www.amazon.com/Sakroots-Womens-Artist-Circle-Natural/dp/B01M71193E/ref=sr_1_2524
Legacy Licensing Partners,Disney Princess Reusable Tote Bag (14 x 15 inches),5.95,,15 customer reviews,4.4 out of 5 stars,NA,Product Dimensions:  14 x 7 x 15 inches; Shipping Weight:  4 ounces (View shipping rates and policies); ASIN:  B006U1RPCY; ; Date first available at Amazon.com:  January 5 2012; Amazon Best Sellers Rank:  #368818 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#469 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#1791 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #469 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #1791 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 15 customer reviews,5 star (80%),4 star (13%),N/A,2 star (7%),N/A,https://www.amazon.com/Disney-Princess-Reusable-Tote-inches/dp/B006U1RPCY/ref=sr_1_2525
DIME BAGS,Dime Bags Convertible Urban Tote,66.00,Black; Blue; Silver; Yellow,6 customer reviews,5.0 out of 5 stars,NA,Package Dimensions:  14.3 x 12.9 x 1.7 inches; Shipping Weight:  1.6 pounds (View shipping rates and policies); ASIN:  B073474RRL; ; Date first available at Amazon.com:  June 22 2017; Amazon Best Sellers Rank:  #889344 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1111 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#3974 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1111 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #3974 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 6 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Dime-Bags-Convertible-Urban-Tote/dp/B073474RRL/ref=sr_1_2526
Genius Pack,Genius Pack Weekender True Sport Duffle,39.00,Coral Red; Mint; Plum; Sky Blue,2 customer reviews,5.0 out of 5 stars,NA,Product Dimensions:  22 x 12 x 11.5 inches; Shipping Weight:  2.5 pounds (View shipping rates and policies); ASIN:  B00183AU94; ; Item model number:  109; Date first available at Amazon.com:  April 3 2014; Amazon Best Sellers Rank:  #298145 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#389 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #389 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 2 customer reviews,5 star (100%),N/A,N/A,N/A,N/A,https://www.amazon.com/Genius-Pack-Weekender-Sport-Duffle/dp/B00183AU94/ref=sr_1_2527
,Columbia Hawser 24 In Rolling Upright,62.39,,2 customer reviews,3.1 out of 5 stars,NA,Product Dimensions:  16 x 11.2 x 24 inches; Shipping Weight:  9.8 pounds (View shipping rates and policies); ASIN:  B01KZTIWDM; ; Item model number:  3128C05; Date first available at Amazon.com:  October 3 2016; Amazon Best Sellers Rank:  #324881 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#410 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; #410 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Suitcases; Average Customer Review: 2 customer reviews,5 star (50%),N/A,N/A,N/A,1 star (50%),https://www.amazon.com/Columbia-Hawser-Rolling-Upright-Black/dp/B01KZTIWDM/ref=sr_1_2528
,Heys Ombre Blue Skies Fashion Spinner 30" Spinner Luggage,89.99,,NA,NA,NA,Package Dimensions:  31.5 x 21.2 x 12.5 inches; Shipping Weight:  14.4 pounds (View shipping rates and policies); ASIN:  B01N32HSGW; ; Item model number:  13085-3159-30; Date first available at Amazon.com:  January 10 2017; Amazon Best Sellers Rank:  #1030611 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#4552 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #4552 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Ombre-Skies-Fashion-Spinner-Luggage/dp/B01N32HSGW/ref=sr_1_2529
,Samsonite Eco-Glide Wheeled Underseater,129.99,Cactus/Camo Green; Midnight Black; Pacific Blue/Navy,NA,NA,NA,Product Dimensions:  7.5 x 14 x 16 inches; Shipping Weight:  5.65 pounds (View shipping rates and policies); ASIN:  B07864RWBS; ; California residents:  Click here for Proposition 65 warning; Item model number:  105690-1548; Date first available at Amazon.com:  January 11 2018; Amazon Best Sellers Rank:  #594918 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#687 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #687 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Samsonite-Eco-Glide-Wheeled-Underseater-Midnight/dp/B07864RWBS/ref=sr_1_2530
,Emmzoe Kids & Toddler 15” Carry On Animal Trolley Hardshell Luggage - Lightweight EVA Dent Proof Adjustable Handle for Age 2+ (Olla Owl),79.99,,2 customer reviews,3.5 out of 5 stars,: 3.3 pounds; : 16 x 12 x 9 inches; : 719578322833; : EZ-KCOTL17-OWL; : No; :  ; : B074SQJSHX; : 2 customer reviews; : #119297 in Baby (See top 100)#205 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Kids' Luggage; : 4.1 pounds (View shipping rates and policies); :,NA,N/A,4 star (50%),3 star (50%),N/A,N/A,https://www.amazon.com/Emmzoe-Toddler-Trolley-Hardshell-Luggage/dp/B074SQJSHX/ref=sr_1_2531
Andiamo,Andiamo Luggage Aluminum Frame 20" Carry On Zipperless Suitcase With Spinner Wheels,149.99,Black Pearl; Quartz,14 customer reviews,4.4 out of 5 stars,NA,Product Dimensions:  22 x 10 x 14 inches; Shipping Weight:  10.6 pounds (View shipping rates and policies); ASIN:  B01N3PZY42; ; Date first available at Amazon.com:  November 9 2016; Amazon Best Sellers Rank:  #141424 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#188 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; #188 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage > Carry-Ons; Average Customer Review: 14 customer reviews,5 star (72%),4 star (21%),N/A,2 star (7%),N/A,https://www.amazon.com/Andiamo-Elegante-Aluminum-Zipperless-Luggage/dp/B01N3PZY42/ref=sr_1_2532
Kipling,Kipling Women's Felix Printed Handbag One Size K Squared Red,59.99,,NA,NA,NA,Package Dimensions:  14.4 x 9.5 x 1.3 inches; Shipping Weight:  1.05 pounds (View shipping rates and policies); ASIN:  B076FGJ6RP; ; Item model number:  42-100235225; Date first available at Amazon.com:  October 17 2017; Amazon Best Sellers Rank:  #923135 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#1155 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#4114 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #1155 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #4114 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review:  Be the first to review this item,N/A,N/A,N/A,N/A,N/A,https://www.amazon.com/Kipling-Womens-Printed-Handbag-Squared/dp/B076FGJ6RP/ref=sr_1_2533
Le Sac,LeSac Large Super Lightweight Travel Bag Weekender Trip Bag Foldable Duffel Bag,14.99,,26 customer reviews,3.8 out of 5 stars,NA,Product Dimensions:  22 x 11 x 19 inches; Shipping Weight:  14.4 ounces (View shipping rates and policies); ASIN:  B071WMMYGJ; ; Item model number:  133; Date first available at Amazon.com:  December 14 2015; Amazon Best Sellers Rank:  #140370 in Clothing Shoes & Jewelry (See Top 100 in Clothing Shoes & Jewelry)#180 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes#722 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; #180 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Travel Totes; #722 in Clothing Shoes & Jewelry > Luggage & Travel Gear > Luggage; Average Customer Review: 26 customer reviews,5 star (58%),4 star (12%),3 star (11%),2 star (8%),1 star (11%),https://www.amazon.com/LeSac-Duffel-Travel-Weekender-Medium/dp/B071WMMYGJ/ref=sr_1_2534
